t,score,true_label,status,CPU / Load,Memory,Disk,Network
5255,0.1235,0,NORMAL,11.6,6.1,21.8,4.6
5256,0.1234,0,NORMAL,11.5,5.9,21.8,4.7
5257,0.1322,0,NORMAL,11.6,5.8,21.6,4.5
5258,0.2231,0,NORMAL,11.4,5.0,21.7,4.5
5259,0.1235,0,NORMAL,11.5,6.1,21.7,4.6
5260,0.1235,0,NORMAL,11.6,6.7,21.8,4.7
5261,0.2231,0,NORMAL,11.5,4.9,21.6,4.6
5262,0.1322,0,NORMAL,11.3,5.8,21.7,4.6
5263,0.119,0,NORMAL,11.6,7.0,21.8,4.5
5264,0.2231,0,NORMAL,11.5,4.9,21.7,4.5
5265,0.1323,0,NORMAL,11.9,6.2,21.6,4.6
5266,0.2232,0,NORMAL,11.6,5.4,21.7,4.6
5267,0.2231,0,NORMAL,11.6,5.0,21.5,4.5
5268,0.2231,0,NORMAL,11.7,5.6,21.6,4.5
5269,0.1279,0,NORMAL,11.6,5.7,21.6,4.5
5270,0.1278,0,NORMAL,11.7,6.1,21.8,4.7
5271,0.1278,0,NORMAL,11.6,6.2,21.7,4.6
5272,0.1234,0,NORMAL,11.7,6.0,21.9,4.8
5273,0.1189,0,NORMAL,11.8,6.1,21.9,4.8
5274,0.3159,0,NORMAL,11.8,4.8,22.0,5.0
5275,0.1233,0,NORMAL,11.8,6.1,21.9,5.0
5276,0.1233,0,NORMAL,11.6,5.7,22.0,5.1
5277,0.1233,0,NORMAL,11.6,6.0,21.8,4.7
5278,0.1233,0,NORMAL,11.5,5.3,21.9,4.9
5279,0.1233,0,NORMAL,11.6,5.9,22.0,5.0
5280,0.1233,0,NORMAL,11.8,6.3,21.9,4.9
5281,0.1276,0,NORMAL,11.6,6.0,21.8,4.8
5282,0.1277,0,NORMAL,11.7,6.2,21.8,5.0
5283,0.1364,0,NORMAL,11.6,5.9,21.7,4.8
5284,0.3158,0,NORMAL,11.5,4.7,21.7,4.8
5285,0.1321,0,NORMAL,11.4,5.9,21.7,4.9
5286,0.1364,0,NORMAL,11.4,5.8,21.7,5.0
5287,0.1321,0,NORMAL,11.6,6.3,21.7,4.8
5288,0.1364,0,NORMAL,11.5,5.2,21.7,4.9
5289,0.1322,0,NORMAL,11.5,5.9,21.7,4.7
5290,0.1278,0,NORMAL,11.5,5.7,21.8,4.7
5291,0.1365,0,NORMAL,11.3,5.4,21.6,4.8
5292,0.1366,0,NORMAL,11.3,6.1,21.7,4.8
5293,0.2231,0,NORMAL,11.5,5.5,21.6,4.8
5294,0.1365,0,NORMAL,11.4,5.7,21.7,4.7
5295,0.2231,0,NORMAL,11.4,4.9,21.6,5.0
5296,0.1366,0,NORMAL,11.4,6.2,21.7,4.7
5297,0.1365,0,NORMAL,11.3,5.2,21.5,4.7
5298,0.1366,0,NORMAL,11.3,5.9,21.7,4.8
5299,0.2231,0,NORMAL,11.5,5.0,21.6,4.8
5300,0.1366,0,NORMAL,11.5,5.9,21.7,4.6
5301,0.2231,0,NORMAL,11.3,5.5,21.7,5.0
5302,0.1365,0,NORMAL,11.4,5.9,21.7,4.9
5303,0.1364,0,NORMAL,11.4,5.6,21.6,5.0
5304,0.1278,0,NORMAL,11.6,6.0,21.8,4.9
5305,0.1365,0,NORMAL,11.4,5.9,21.6,5.3
5306,0.1277,0,NORMAL,11.5,5.6,22.0,5.1
5307,0.223,0,NORMAL,11.7,5.1,21.6,5.0
5308,0.1278,0,NORMAL,11.8,6.6,21.9,5.0
5309,0.1321,0,NORMAL,11.5,6.9,21.7,5.1
5310,0.223,0,NORMAL,11.4,4.9,21.6,4.7
5311,0.1451,0,NORMAL,11.3,5.6,21.4,4.9
5312,0.1409,0,NORMAL,11.4,5.8,21.6,4.8
5313,0.223,0,NORMAL,11.3,5.0,21.6,4.9
5314,0.1322,0,NORMAL,11.6,5.8,21.7,4.9
5315,0.2231,0,NORMAL,12.1,5.6,21.7,5.2
5316,0.1364,0,NORMAL,11.7,5.4,21.7,5.0
5317,0.1321,0,NORMAL,11.8,6.7,21.7,5.0
5318,0.1364,0,NORMAL,11.5,5.7,21.6,4.7
5319,0.1321,0,NORMAL,11.5,5.8,21.6,5.0
5320,0.223,0,NORMAL,11.6,5.1,21.9,4.9
5321,0.1233,0,NORMAL,11.6,6.8,21.8,5.0
5322,0.1233,0,NORMAL,11.5,5.9,21.8,4.8
5323,0.1321,0,NORMAL,11.5,5.8,21.6,5.0
5324,0.223,0,NORMAL,11.3,4.9,21.6,4.8
5325,0.1322,0,NORMAL,11.4,6.6,21.7,5.1
5326,0.223,0,NORMAL,11.6,5.7,21.9,5.0
5327,0.1277,0,NORMAL,11.5,5.9,21.8,5.1
5328,0.119,0,NORMAL,11.6,6.2,21.9,5.0
5329,0.1277,0,NORMAL,11.6,6.0,21.8,5.1
5330,0.1278,0,NORMAL,11.6,5.4,21.8,4.7
5331,0.1321,0,NORMAL,11.6,6.0,21.7,5.1
5332,0.223,0,NORMAL,11.5,5.8,21.9,5.3
5333,0.223,0,NORMAL,11.4,5.2,21.7,5.0
5334,0.1233,0,NORMAL,11.6,6.1,21.9,4.9
5335,0.1175,0,NORMAL,11.6,6.1,22.0,5.2
5336,0.1188,0,NORMAL,11.6,5.7,21.9,5.0
5337,0.1175,0,NORMAL,11.6,6.2,21.9,4.9
5338,0.1189,0,NORMAL,11.6,5.7,21.9,4.8
5339,0.1175,0,NORMAL,11.6,6.1,21.9,5.0
5340,0.1189,0,NORMAL,11.6,6.1,21.9,4.8
5341,0.223,0,NORMAL,11.6,5.3,22.1,5.0
5342,0.1233,0,NORMAL,11.6,6.7,21.9,4.7
5343,0.1321,0,NORMAL,11.5,6.2,21.8,4.9
5344,0.223,0,NORMAL,11.8,5.0,22.0,4.8
5345,0.1321,0,NORMAL,12.3,5.9,21.9,5.1
5346,0.1188,0,NORMAL,12.3,5.8,22.1,4.9
5347,0.223,0,NORMAL,11.8,5.1,21.9,4.9
5348,0.1185,0,NORMAL,12.2,6.9,22.2,4.8
5349,0.223,0,NORMAL,12.2,5.9,22.2,5.0
5350,0.223,0,NORMAL,12.4,5.4,22.4,4.8
5351,0.1187,0,NORMAL,12.0,6.1,22.1,4.9
5352,0.1275,0,NORMAL,11.8,5.8,21.9,4.7
5353,0.1232,0,NORMAL,11.8,5.4,21.9,4.7
5354,0.223,0,NORMAL,11.9,5.7,22.0,4.6
5355,0.1276,0,NORMAL,11.9,6.0,22.0,4.8
5356,0.1276,0,NORMAL,11.8,5.6,21.9,4.7
5357,0.132,0,NORMAL,11.6,5.8,21.9,4.7
5358,0.223,0,NORMAL,11.8,5.0,21.9,4.5
5359,0.1277,0,NORMAL,11.7,6.2,21.9,4.7
5360,0.1233,0,NORMAL,11.6,6.1,21.9,4.5
5361,0.2231,0,NORMAL,11.7,5.2,22.1,4.7
5362,0.1189,0,NORMAL,11.7,6.3,22.0,4.6
5363,0.1233,0,NORMAL,11.6,5.9,21.7,4.6
5364,0.2231,0,NORMAL,11.4,4.9,21.4,4.4
5365,0.1322,0,NORMAL,11.5,5.8,21.7,4.7
5366,0.1322,0,NORMAL,11.4,5.8,21.7,4.6
5367,0.2231,0,NORMAL,11.6,5.0,21.8,4.7
5368,0.1279,0,NORMAL,11.5,6.0,21.6,4.5
5369,0.1322,0,NORMAL,11.4,5.6,21.6,4.7
5370,0.1235,0,NORMAL,11.6,5.3,21.7,4.5
5371,0.1279,0,NORMAL,11.6,5.9,21.7,4.6
5372,0.1235,0,NORMAL,11.5,6.4,21.6,4.4
5373,0.1158,0,NORMAL,11.6,5.8,21.9,4.5
5374,0.2232,0,NORMAL,11.7,5.6,21.7,4.3
5375,0.1366,0,NORMAL,11.4,6.1,21.6,4.6
5376,0.1235,0,NORMAL,11.5,5.8,21.6,4.3
5377,0.1323,0,NORMAL,11.5,5.8,21.6,4.4
5378,0.2232,0,NORMAL,11.6,5.0,21.7,4.3
5379,0.124,0,NORMAL,11.6,6.5,21.7,4.5
5380,0.1323,0,NORMAL,11.5,5.8,21.5,4.2
5381,0.2232,0,NORMAL,11.6,5.0,21.7,4.4
5382,0.1203,0,NORMAL,12.2,6.2,21.7,4.2
5383,0.2232,0,NORMAL,12.4,5.2,21.8,4.5
5384,0.1278,0,NORMAL,12.1,5.8,21.6,4.4
5385,0.2232,0,NORMAL,12.1,5.6,21.7,4.7
5386,0.12,0,NORMAL,12.1,5.7,21.8,4.7
5387,0.2232,0,NORMAL,12.0,5.1,21.8,4.6
5388,0.1233,0,NORMAL,11.8,6.0,21.8,4.6
5389,0.1233,0,NORMAL,11.6,6.1,21.8,4.9
5390,0.2231,0,NORMAL,11.8,5.3,22.0,4.6
5391,0.1189,0,NORMAL,11.7,6.0,21.9,4.7
5392,0.1277,0,NORMAL,11.6,5.9,21.7,4.7
5393,0.1277,0,NORMAL,11.6,5.6,21.8,4.9
5394,0.1185,0,NORMAL,11.8,6.0,22.0,4.8
5395,0.1176,0,NORMAL,11.9,6.3,22.1,5.0
5396,0.1232,0,NORMAL,11.6,5.6,21.8,4.8
5397,0.1233,0,NORMAL,11.7,5.4,21.9,4.8
5398,0.1233,0,NORMAL,11.6,6.3,21.7,4.5
5399,0.1234,0,NORMAL,11.8,6.0,21.9,4.7
5400,0.1277,0,NORMAL,11.6,6.2,21.7,4.7
5401,0.3159,0,NORMAL,11.6,5.0,22.0,4.8
5402,0.1185,0,NORMAL,12.0,6.6,22.0,4.6
5403,0.2231,0,NORMAL,11.8,5.4,22.1,4.8
5404,0.1185,0,NORMAL,11.8,6.3,21.9,4.7
5405,0.1055,0,NORMAL,11.8,6.6,22.3,5.0
5406,0.1185,0,NORMAL,11.7,6.8,22.0,4.9
5407,0.223,0,NORMAL,11.7,5.2,22.2,5.0
5408,0.1184,0,NORMAL,11.8,6.3,22.2,4.8
5409,0.1009,0,NORMAL,12.0,6.8,22.3,4.9
5410,0.223,0,NORMAL,11.5,5.1,21.7,4.3
5411,0.1234,0,NORMAL,11.6,6.2,22.1,5.5
5412,0.1188,0,NORMAL,12.4,6.1,21.9,5.0
5413,0.1143,0,NORMAL,12.3,5.8,22.1,5.0
5414,0.132,0,NORMAL,12.5,6.2,21.7,4.8
5415,0.223,0,NORMAL,12.3,5.9,22.0,5.1
5416,0.1184,0,NORMAL,12.1,5.7,21.9,4.7
5417,0.2229,0,NORMAL,11.9,5.1,21.9,4.8
5418,0.1188,0,NORMAL,12.0,6.0,21.8,4.7
5419,0.223,0,NORMAL,11.8,5.6,21.8,4.8
5420,0.1188,0,NORMAL,11.8,6.1,21.9,4.8
5421,0.223,0,NORMAL,11.8,5.2,22.0,4.9
5422,0.1188,0,NORMAL,11.8,6.5,22.0,4.8
5423,0.1188,0,NORMAL,12.1,6.1,22.0,4.8
5424,0.1232,0,NORMAL,11.8,5.7,21.9,4.9
5425,0.1188,0,NORMAL,11.9,6.1,22.1,4.9
5426,0.223,0,NORMAL,11.8,5.6,22.0,5.0
5427,0.223,0,NORMAL,11.9,4.9,21.8,4.6
5428,0.1233,0,NORMAL,11.9,6.3,21.8,4.7
5429,0.1233,0,NORMAL,11.8,6.0,21.8,4.4
5430,0.223,0,NORMAL,11.8,5.2,21.8,4.6
5431,0.1278,0,NORMAL,11.6,5.9,21.8,4.5
5432,0.1177,0,NORMAL,11.7,6.1,21.9,4.7
5433,0.1189,0,NORMAL,11.6,5.8,22.0,4.6
5434,0.1177,0,NORMAL,11.7,6.0,21.9,4.6
5435,0.1233,0,NORMAL,11.8,6.0,21.9,4.4
5436,0.1189,0,NORMAL,11.8,5.7,21.9,4.7
5437,0.2231,0,NORMAL,11.8,5.2,22.0,4.3
5438,0.1177,0,NORMAL,12.1,6.5,22.1,4.5
5439,0.1185,0,NORMAL,11.9,6.5,22.0,4.5
5440,0.1144,0,NORMAL,12.0,6.4,22.0,4.6
5441,0.2231,0,NORMAL,11.9,5.5,22.2,4.6
5442,0.1099,0,NORMAL,11.9,6.6,22.1,4.7
5443,0.1184,0,NORMAL,12.0,6.4,22.2,4.6
5444,0.1177,0,NORMAL,11.9,5.8,22.0,4.7
5445,0.1184,0,NORMAL,11.7,6.2,22.0,4.5
5446,0.1541,0,NORMAL,11.9,5.5,22.2,4.7
5447,0.1184,0,NORMAL,11.9,6.7,22.2,4.5
5448,0.1055,0,NORMAL,12.2,6.8,22.2,4.7
5449,0.1184,0,NORMAL,12.2,6.6,22.6,4.7
5450,0.2231,0,NORMAL,12.8,5.5,22.5,5.0
5451,0.1184,0,NORMAL,12.9,6.8,22.9,5.0
5452,0.1176,0,NORMAL,12.6,6.7,22.8,5.4
5453,0.1184,0,NORMAL,12.3,6.4,22.8,5.0
5454,0.2229,0,NORMAL,12.2,6.3,22.6,5.2
5455,0.1184,0,NORMAL,12.2,6.7,22.7,5.1
5456,0.0822,0,NORMAL,12.5,7.0,23.0,5.3
5457,0.2228,0,NORMAL,12.3,5.9,22.9,5.0
5458,0.1548,0,NORMAL,12.5,7.3,23.6,5.4
5459,0.1183,0,NORMAL,12.5,7.1,23.1,5.1
5460,0.1173,0,NORMAL,12.3,6.6,22.7,5.3
5461,0.1477,0,NORMAL,12.6,6.5,23.3,5.2
5462,0.0493,0,NORMAL,13.1,7.8,23.6,5.3
5463,0.1183,0,NORMAL,12.8,7.0,23.3,5.1
5464,0.1173,0,NORMAL,12.8,6.6,23.5,5.3
5465,0.1183,0,NORMAL,13.5,7.8,24.4,5.4
5466,0.2874,0,NORMAL,14.0,7.0,24.8,5.7
5467,0.1182,0,NORMAL,14.0,8.5,24.3,5.4
5468,0.1171,0,NORMAL,14.1,8.1,24.5,5.6
5469,0.1182,0,NORMAL,13.9,8.2,24.4,5.3
5470,0.0484,0,NORMAL,13.7,7.9,24.4,5.7
5471,0.1181,0,NORMAL,13.6,7.9,24.5,5.5
5472,0.0625,0,NORMAL,13.9,8.3,24.5,5.9
5473,0.1181,0,NORMAL,14.1,8.1,24.8,5.6
5474,0.059,0,NORMAL,14.3,8.4,24.6,5.7
5475,0.118,0,NORMAL,14.4,8.6,25.2,5.8
5476,0.3333,0,NORMAL,14.8,7.0,25.6,6.2
5477,0.118,0,NORMAL,14.5,8.5,25.2,5.8
5478,0.1167,0,NORMAL,14.3,8.1,25.1,5.9
5479,0.118,0,NORMAL,14.2,7.8,25.1,5.7
5480,0.1166,0,NORMAL,14.2,8.2,24.7,5.9
5481,0.118,0,NORMAL,13.5,8.6,24.4,5.7
5482,0.2222,0,NORMAL,13.5,7.4,24.3,6.0
5483,0.2222,0,NORMAL,13.7,7.1,24.8,6.0
5484,0.049,0,NORMAL,13.7,8.3,24.6,6.1
5485,0.2222,0,NORMAL,13.4,7.5,24.4,6.2
5486,0.1539,0,NORMAL,13.6,7.5,24.8,6.6
5487,0.118,0,NORMAL,14.8,7.9,25.0,6.3
5488,0.1258,0,NORMAL,14.7,8.7,25.1,6.6
5489,0.2037,0,NORMAL,14.3,8.1,25.0,6.6
5490,0.2221,0,NORMAL,14.4,7.6,25.4,6.8
5491,0.2062,0,NORMAL,14.3,8.4,25.3,6.7
5492,0.2667,0,NORMAL,14.7,8.8,25.6,7.1
5493,0.298,0,NORMAL,14.8,8.7,25.6,7.1
5494,0.2991,0,NORMAL,14.6,8.8,25.6,7.2
5495,0.2713,0,NORMAL,14.4,8.2,25.5,6.9
5496,0.4543,0,NORMAL,14.9,8.8,26.1,7.9
5497,0.3142,0,NORMAL,14.6,7.8,25.7,7.1
5498,0.3414,0,NORMAL,15.0,9.3,25.9,7.4
5499,0.3414,0,NORMAL,15.3,8.8,25.9,7.3
5500,0.328,0,NORMAL,15.1,8.6,25.8,7.4
5501,0.3238,0,NORMAL,15.4,9.0,25.9,7.2
5502,0.31,0,NORMAL,15.3,9.5,26.0,7.3
5503,0.3143,0,NORMAL,14.9,8.7,25.7,7.1
5504,0.3425,0,NORMAL,14.8,7.6,25.9,7.4
5505,0.3374,0,NORMAL,15.6,9.7,26.4,7.3
5506,0.48,0,NORMAL,15.6,8.0,27.0,8.1
5507,0.4001,0,NORMAL,15.8,9.6,26.5,7.6
5508,0.4415,0,NORMAL,15.9,9.7,26.7,8.1
5509,0.4493,0,NORMAL,15.7,9.3,26.9,7.8
5510,0.4372,0,NORMAL,15.7,8.4,26.5,7.9
5511,0.4364,0,NORMAL,15.9,9.5,26.4,7.8
5512,0.4545,0,NORMAL,15.9,9.5,27.0,8.0
5513,0.4629,0,NORMAL,15.9,9.2,26.5,8.0
5514,0.4945,0,NORMAL,16.0,9.5,26.6,8.3
5515,0.4012,0,NORMAL,16.3,9.1,27.0,7.7
5516,0.6324,0,WARNING,16.5,9.6,27.2,9.1
5517,0.5054,0,NORMAL,16.4,8.7,26.7,8.2
5518,0.533,0,NORMAL,16.8,9.8,27.7,8.6
5519,0.4945,0,NORMAL,16.6,10.7,27.0,8.2
5520,0.4842,0,NORMAL,16.3,8.8,27.0,8.3
5521,0.5008,0,NORMAL,16.9,10.2,27.6,8.2
5522,0.5146,0,NORMAL,16.8,10.3,27.1,8.5
5523,0.5032,0,NORMAL,16.9,9.4,27.2,8.3
5524,0.5199,0,NORMAL,16.7,9.6,27.6,8.5
5525,0.4169,0,NORMAL,17.4,10.4,27.3,7.9
5526,0.6443,0,WARNING,16.9,9.6,27.4,9.3
5527,0.5417,0,NORMAL,17.0,9.1,27.7,8.5
5528,0.5571,0,NORMAL,17.8,10.5,27.8,8.8
5529,0.5439,0,NORMAL,17.9,9.9,27.5,8.6
5530,0.589,0,NORMAL,18.0,10.8,28.6,9.1
5531,0.6267,0,WARNING,17.1,10.1,27.3,9.0
5532,0.6568,0,WARNING,17.3,10.2,27.6,9.5
5533,0.5979,0,WARNING,17.0,8.8,27.6,8.8
5534,0.5346,0,NORMAL,17.2,9.8,28.0,8.6
5535,0.4993,0,NORMAL,17.2,10.5,27.6,8.2
5536,0.6365,0,WARNING,17.7,10.0,28.3,9.3
5537,0.5517,0,NORMAL,17.5,9.8,28.9,8.6
5538,0.5884,0,NORMAL,17.9,10.7,28.2,9.0
5539,0.5814,0,NORMAL,17.8,10.3,28.1,8.8
5540,0.6035,0,WARNING,18.0,10.0,28.8,9.1
5541,0.6066,0,WARNING,18.1,10.4,28.1,9.0
5542,0.6269,0,WARNING,17.6,10.5,28.3,9.3
5543,0.6349,0,WARNING,18.0,10.6,28.6,9.2
5544,0.6292,0,WARNING,18.5,10.6,28.5,9.3
5545,0.5003,0,NORMAL,18.3,10.6,28.3,8.6
5546,0.6961,0,WARNING,18.1,10.2,28.9,9.8
5547,0.6228,0,WARNING,17.6,10.6,28.1,9.1
5548,0.6366,0,WARNING,18.2,10.6,28.6,9.5
5549,0.6151,0,WARNING,18.1,10.5,28.9,9.1
5550,0.5872,0,NORMAL,17.9,9.4,28.4,9.1
5551,0.5775,0,NORMAL,18.2,11.4,28.9,8.9
5552,0.5742,0,NORMAL,18.3,10.7,28.4,9.0
5553,0.5795,0,NORMAL,18.0,10.6,28.3,8.9
5554,0.5587,0,NORMAL,18.3,10.0,29.3,9.0
5555,0.4043,0,NORMAL,18.4,11.4,28.2,7.9
5556,0.6736,0,WARNING,18.5,10.6,29.3,9.6
5557,0.6054,0,WARNING,18.4,9.7,28.6,9.2
5558,0.5999,0,WARNING,17.8,10.6,28.8,9.2
5559,0.6109,0,WARNING,19.2,11.1,29.0,9.4
5560,0.6228,0,WARNING,18.7,10.1,29.3,9.2
5561,0.6073,0,WARNING,18.9,11.8,28.4,9.2
5562,0.6091,0,WARNING,19.2,10.7,28.9,9.1
5563,0.6152,0,WARNING,19.2,10.7,28.4,9.3
5564,0.6018,0,WARNING,19.1,10.2,28.7,9.0
5565,0.4118,0,NORMAL,18.8,10.3,27.5,8.0
5566,0.6644,0,WARNING,19.1,10.0,28.8,9.5
5567,0.6263,0,WARNING,19.0,10.8,28.2,9.3
5568,0.5885,0,NORMAL,18.8,9.6,28.7,9.0
5569,0.6222,0,WARNING,18.4,10.7,27.8,9.3
5570,0.6036,0,WARNING,18.3,9.9,27.9,9.0
5571,0.6011,0,WARNING,19.0,11.0,28.9,9.2
5572,0.6337,0,WARNING,18.7,10.9,28.5,9.3
5573,0.6405,0,WARNING,18.1,10.3,28.3,9.4
5574,0.6332,0,WARNING,18.6,10.4,28.3,9.3
5575,0.4964,0,NORMAL,18.4,10.8,28.6,8.6
5576,0.6942,0,WARNING,18.8,10.6,29.0,9.7
5577,0.6411,0,WARNING,18.1,10.4,28.0,9.4
5578,0.6601,0,WARNING,18.5,10.8,28.4,9.5
5579,0.6303,0,WARNING,18.5,10.8,28.7,9.4
5580,0.6269,0,WARNING,19.2,10.8,28.5,9.2
5581,0.6366,0,WARNING,19.0,10.9,28.9,9.5
5582,0.6422,0,WARNING,19.4,10.6,29.0,9.3
5583,0.6211,0,WARNING,18.9,10.9,29.2,9.3
5584,0.6559,0,WARNING,19.2,11.1,29.1,9.5
5585,0.4566,0,NORMAL,18.6,10.5,28.5,8.4
5586,0.698,0,WARNING,18.5,10.4,29.3,9.7
5587,0.6412,0,WARNING,18.4,9.8,28.6,9.5
5588,0.6451,0,WARNING,18.7,11.0,28.7,9.4
5589,0.6478,0,WARNING,18.8,10.7,29.1,9.5
5590,0.6246,0,WARNING,18.4,9.9,28.6,9.2
5591,0.6246,0,WARNING,18.5,11.2,28.4,9.3
5592,0.6489,0,WARNING,18.5,10.7,29.0,9.3
5593,0.6395,0,WARNING,18.7,10.0,28.9,9.5
5594,0.6355,0,WARNING,18.6,11.4,28.8,9.3
5595,0.537,0,NORMAL,18.6,10.8,29.0,8.8
5596,0.7236,0,WARNING,19.3,11.0,29.2,10.1
5597,0.6467,0,WARNING,19.0,10.0,28.9,9.5
5598,0.6591,0,WARNING,18.5,10.8,29.1,9.4
5599,0.6258,0,WARNING,19.0,11.4,28.7,9.4
5600,0.6633,0,WARNING,18.6,10.1,29.3,9.5
5601,0.6428,0,WARNING,19.0,11.7,28.8,9.5
5602,0.6456,0,WARNING,19.4,11.2,28.8,9.4
5603,0.639,0,WARNING,18.9,9.8,29.0,9.5
5604,0.635,0,WARNING,18.0,10.6,28.3,9.2
5605,0.5019,0,NORMAL,19.2,11.0,29.1,8.6
5606,0.7017,0,WARNING,19.1,10.6,29.1,9.8
5607,0.6275,0,WARNING,19.0,9.8,29.5,9.4
5608,0.6361,0,WARNING,19.4,11.3,29.3,9.4
5609,0.65,0,WARNING,19.2,9.8,29.3,9.6
5610,0.6316,0,WARNING,19.0,10.9,28.4,9.2
5611,0.5905,0,WARNING,19.2,10.7,28.8,9.1
5612,0.5974,0,WARNING,18.6,10.8,28.2,9.0
5613,0.5905,0,WARNING,19.3,10.3,29.1,9.2
5614,0.5788,0,NORMAL,19.3,11.0,28.6,8.9
5615,0.4964,0,NORMAL,18.8,10.7,28.6,8.7
5616,0.6776,0,WARNING,19.3,10.7,28.5,9.6
5617,0.5974,0,WARNING,19.4,10.5,28.5,9.4
5618,0.6061,0,WARNING,19.5,11.1,29.1,9.1
5619,0.6109,0,WARNING,19.1,11.1,28.4,9.3
5620,0.6127,0,WARNING,18.7,9.7,28.5,9.1
5621,0.6018,0,WARNING,18.8,11.0,27.9,9.1
5622,0.584,0,NORMAL,18.7,10.0,27.5,8.8
5623,0.584,0,NORMAL,18.6,11.2,28.2,9.0
5624,0.5814,0,NORMAL,18.4,10.4,27.7,8.8
5625,0.4632,0,NORMAL,18.2,10.7,27.6,8.3
5626,0.6579,0,WARNING,19.1,10.3,28.4,9.4
5627,0.5748,0,NORMAL,18.5,9.4,27.6,8.9
5628,0.591,0,WARNING,18.1,10.3,28.0,8.9
5629,0.5973,0,WARNING,18.3,9.8,28.4,9.1
5630,0.5858,0,NORMAL,18.1,10.1,28.5,8.8
5631,0.5627,0,NORMAL,17.9,10.5,28.1,8.9
5632,0.5827,0,NORMAL,18.4,11.0,28.8,9.0
5633,0.606,0,WARNING,18.2,10.4,29.2,9.2
5634,0.5998,0,WARNING,18.6,11.0,28.8,9.1
5635,0.4748,0,NORMAL,18.1,10.7,29.2,8.5
5636,0.6801,0,WARNING,18.1,10.4,29.1,9.6
5637,0.5886,0,NORMAL,19.4,9.7,28.5,9.3
5638,0.5974,0,WARNING,19.0,10.7,28.6,9.0
5639,0.6104,0,WARNING,19.0,10.9,29.3,9.3
5640,0.5917,0,WARNING,18.3,9.7,28.2,8.9
5641,0.5841,0,NORMAL,19.1,11.0,28.7,9.1
5642,0.5917,0,WARNING,18.9,10.9,29.3,9.0
5643,0.5924,0,WARNING,19.3,10.3,28.6,9.3
5644,0.5905,0,WARNING,18.9,10.6,28.3,9.0
5645,0.4988,0,NORMAL,19.5,11.1,29.1,8.6
5646,0.6532,0,WARNING,19.1,10.4,28.5,9.4
5647,0.6079,0,WARNING,19.1,10.7,28.4,9.2
5648,0.614,0,WARNING,19.2,9.7,28.8,9.1
5649,0.5821,0,NORMAL,18.6,10.6,28.3,9.1
5650,0.5788,0,NORMAL,19.0,10.5,28.8,8.9
5651,0.5967,0,WARNING,18.9,10.6,28.5,9.2
5652,0.584,0,NORMAL,19.2,11.4,29.0,9.0
5653,0.5695,0,NORMAL,19.2,10.9,28.5,9.0
5654,0.5873,0,NORMAL,19.2,9.8,28.9,8.9
5655,0.4489,0,NORMAL,18.9,10.8,28.4,8.3
5656,0.6378,0,WARNING,18.8,10.4,28.9,9.2
5657,0.5775,0,NORMAL,18.3,9.8,28.3,9.0
5658,0.5655,0,NORMAL,18.7,10.8,28.8,8.8
5659,0.5885,0,NORMAL,18.9,11.0,28.5,9.3
5660,0.5695,0,NORMAL,18.7,10.5,28.7,8.8
5661,0.6023,0,WARNING,18.5,10.7,28.1,9.1
5662,0.5961,0,WARNING,18.4,10.7,28.3,8.9
5663,0.6169,0,WARNING,19.0,10.7,28.4,9.3
5664,0.5827,0,NORMAL,18.7,10.7,27.8,8.8
5665,0.4748,0,NORMAL,18.7,10.3,28.3,8.4
5666,0.6526,0,WARNING,18.4,10.4,27.9,9.3
5667,0.6145,0,WARNING,18.4,9.7,28.1,9.2
5668,0.6151,0,WARNING,17.8,10.5,28.0,9.0
5669,0.6078,0,WARNING,17.7,10.4,27.4,9.1
5670,0.5788,0,NORMAL,17.8,9.9,27.7,8.8
5671,0.6084,0,WARNING,18.0,10.3,28.1,9.1
5672,0.6144,0,WARNING,18.4,9.7,27.8,9.0
5673,0.6078,0,WARNING,18.0,10.4,27.5,9.0
5674,0.591,0,WARNING,18.1,10.4,28.1,8.9
5675,0.5207,0,NORMAL,18.2,10.2,28.4,8.6
5676,0.6563,0,WARNING,18.6,10.1,27.9,9.3
5677,0.5761,0,NORMAL,18.2,9.6,28.1,8.9
5678,0.5807,0,NORMAL,18.2,10.5,28.7,8.8
5679,0.5998,0,WARNING,18.0,11.0,27.9,9.0
5680,0.5607,0,NORMAL,18.2,9.8,27.9,8.7
5681,0.5426,0,NORMAL,18.3,9.8,28.3,8.7
5682,0.5355,0,NORMAL,19.0,10.4,27.4,8.4
5683,0.5628,0,NORMAL,18.8,10.2,27.7,8.8
5684,0.5552,0,NORMAL,18.4,10.6,28.4,8.6
5685,0.4763,0,NORMAL,18.8,10.3,27.9,8.3
5686,0.6029,0,WARNING,18.5,10.0,27.8,8.9
5687,0.5215,0,NORMAL,18.0,10.1,27.9,8.5
5688,0.49,0,NORMAL,17.7,9.2,27.2,8.2
5689,0.49,0,NORMAL,18.0,10.3,27.6,8.2
5690,0.4924,0,NORMAL,17.8,9.0,28.2,8.4
5691,0.5032,0,NORMAL,18.3,10.5,27.8,8.3
5692,0.4738,0,NORMAL,17.8,9.9,27.9,8.3
5693,0.4722,0,NORMAL,17.6,10.4,28.4,8.2
5694,0.5032,0,NORMAL,17.3,10.0,27.5,8.4
5695,0.4269,0,NORMAL,18.1,10.8,27.9,8.0
