t,score,true_label,status,CPU / Load,Memory,Disk,Network
2091,0.0831,0,NORMAL,31.4,6.6,32.4,12.3
2092,0.1006,0,NORMAL,31.8,6.6,32.4,12.3
2093,0.1054,0,NORMAL,31.7,6.6,32.4,12.5
2094,0.0993,0,NORMAL,30.7,6.6,32.5,12.7
2095,0.1151,0,NORMAL,31.3,6.6,32.5,12.6
2096,0.0993,0,NORMAL,30.9,7.4,32.4,12.6
2097,0.1221,0,NORMAL,30.9,6.6,32.5,12.6
2098,0.1679,0,NORMAL,30.3,6.6,32.4,12.5
2099,0.0812,0,NORMAL,30.0,6.6,32.4,12.3
2100,0.101,0,NORMAL,30.8,8.0,32.5,12.4
2101,0.1008,0,NORMAL,31.3,6.6,32.4,12.5
2102,0.1007,0,NORMAL,31.2,6.7,32.3,12.4
2103,0.1728,0,NORMAL,30.4,6.4,32.1,12.2
2104,0.1038,0,NORMAL,29.9,6.5,32.2,12.3
2105,0.1016,0,NORMAL,30.0,6.6,32.2,12.4
2106,0.4367,0,WARNING,30.3,7.2,32.2,11.4
2107,0.205,0,NORMAL,30.6,6.5,32.5,12.3
2108,0.1912,0,NORMAL,30.7,6.6,32.6,12.5
2109,0.2062,0,NORMAL,31.3,6.7,32.9,13.1
2110,0.1006,0,NORMAL,31.4,8.7,33.2,13.3
2111,0.0985,0,NORMAL,31.0,6.9,33.2,13.3
2112,0.1014,0,NORMAL,30.8,6.8,32.9,13.0
2113,0.1426,0,NORMAL,31.1,6.7,32.7,12.8
2114,0.0831,0,NORMAL,31.1,6.9,32.8,12.7
2115,0.1052,0,NORMAL,31.0,6.8,32.7,12.5
2116,0.0986,0,NORMAL,31.2,7.8,32.8,12.8
2117,0.0984,0,NORMAL,31.1,6.8,32.8,12.8
2118,0.218,0,NORMAL,30.8,6.8,32.8,13.0
2119,0.0983,0,NORMAL,31.4,6.9,33.0,13.0
2120,0.098,0,NORMAL,31.3,8.2,33.0,13.0
2121,0.2069,0,NORMAL,31.7,6.8,33.0,13.1
2122,0.1346,0,NORMAL,31.9,6.9,33.1,12.9
2123,0.1087,0,NORMAL,31.9,6.9,33.1,12.9
2124,0.0965,0,NORMAL,31.7,7.0,33.2,13.2
2125,0.5383,0,ANOMALY,31.9,6.8,33.7,13.1
2126,0.5316,0,ANOMALY,31.8,7.8,34.1,13.3
2127,0.1574,0,NORMAL,31.3,7.0,33.4,13.6
2128,0.1602,0,NORMAL,31.3,7.1,33.3,13.5
2129,0.1966,0,NORMAL,31.4,6.9,33.4,13.6
2130,0.0841,0,NORMAL,30.9,8.4,33.3,13.2
2131,0.0888,0,NORMAL,31.6,7.0,33.3,13.2
2132,0.1935,0,NORMAL,31.3,7.1,33.3,13.4
2133,0.0959,0,NORMAL,32.3,7.2,33.4,13.5
2134,0.0953,0,NORMAL,33.0,7.1,33.4,13.6
2135,0.1361,0,NORMAL,33.2,7.1,33.5,13.7
2136,0.0934,0,NORMAL,33.2,8.0,33.4,13.6
2137,0.0752,0,NORMAL,32.0,7.5,33.5,13.6
2138,0.1108,0,NORMAL,32.6,7.3,33.5,13.4
2139,0.1398,0,NORMAL,32.3,7.3,34.0,17.3
2140,0.0915,0,NORMAL,32.1,8.5,33.7,13.8
2141,0.1793,0,NORMAL,32.1,7.2,33.7,13.8
2142,0.146,0,NORMAL,31.6,7.4,33.8,13.9
2143,0.1357,0,NORMAL,31.8,7.4,33.9,14.0
2144,0.0974,0,NORMAL,30.2,7.1,24.5,13.1
2145,0.5311,0,ANOMALY,32.1,7.2,33.9,13.7
2146,0.0811,0,NORMAL,32.2,8.4,34.0,13.8
2147,0.5349,0,ANOMALY,31.3,7.2,35.4,13.3
2148,0.1993,0,NORMAL,32.0,7.4,34.2,14.2
2149,0.135,0,NORMAL,31.8,7.5,34.3,14.3
2150,0.0923,0,NORMAL,33.2,9.0,34.3,14.4
2151,0.0912,0,NORMAL,33.5,7.7,34.4,14.5
2152,0.1746,0,NORMAL,32.9,7.7,34.5,14.6
2153,0.8759,0,ANOMALY,32.0,7.2,25.9,13.2
2154,0.5218,0,WARNING,32.1,7.5,36.2,14.0
2155,0.0916,0,NORMAL,32.7,7.8,34.8,14.6
2156,0.0906,0,NORMAL,32.8,8.9,34.8,14.9
2157,0.0893,0,NORMAL,33.0,7.9,34.9,14.9
2158,0.1163,0,NORMAL,33.4,7.9,34.9,14.9
2159,0.125,0,NORMAL,33.2,8.0,35.1,15.2
2160,0.0873,0,NORMAL,33.5,9.3,35.2,15.2
2161,0.2148,0,NORMAL,33.1,8.0,35.3,15.1
2162,0.136,0,NORMAL,33.4,8.2,35.3,15.1
2163,0.1999,0,NORMAL,33.8,8.1,35.6,15.4
2164,0.2004,0,NORMAL,34.2,8.2,35.7,15.7
2165,0.1712,0,NORMAL,34.0,8.3,35.9,16.0
2166,0.0892,0,NORMAL,34.4,9.3,36.0,16.0
2167,0.5286,0,ANOMALY,34.8,8.5,37.9,16.0
2168,0.1626,0,NORMAL,34.9,8.5,36.2,16.3
2169,0.4139,0,WARNING,34.8,8.4,36.4,15.6
2170,0.109,0,NORMAL,34.1,10.1,36.5,16.2
2171,0.1937,0,NORMAL,34.9,8.8,36.6,16.5
2172,0.1265,0,NORMAL,35.6,8.8,36.8,16.8
2173,0.1458,0,NORMAL,35.9,8.9,36.8,16.7
2174,0.0927,0,NORMAL,35.3,9.1,37.0,16.9
2175,0.1083,0,NORMAL,35.3,9.0,37.0,17.0
2176,0.095,0,NORMAL,36.0,10.3,37.2,17.2
2177,0.1018,0,NORMAL,35.1,9.3,37.4,17.0
2178,0.1001,0,NORMAL,35.0,9.4,37.5,17.2
2179,0.2003,0,NORMAL,36.2,9.4,37.7,17.6
2180,0.0995,0,NORMAL,36.3,10.8,37.9,17.8
2181,0.1784,0,NORMAL,37.3,9.5,38.0,17.9
2182,0.1438,0,NORMAL,37.3,9.7,38.1,18.0
2183,0.1406,0,NORMAL,37.1,9.7,38.2,18.0
2184,0.1407,0,NORMAL,37.0,9.6,38.1,18.1
2185,0.1741,0,NORMAL,38.1,9.8,38.3,18.0
2186,0.1772,0,NORMAL,38.0,10.6,38.4,18.1
2187,0.5169,0,WARNING,37.0,9.4,39.5,17.5
2188,0.1605,0,NORMAL,36.4,9.8,38.5,18.5
2189,0.1215,0,NORMAL,36.8,9.9,38.6,18.5
2190,0.121,0,NORMAL,36.8,11.4,38.7,18.8
2191,0.1679,0,NORMAL,37.2,10.0,38.8,18.9
2192,0.1294,0,NORMAL,37.1,10.0,38.9,18.9
2193,0.1339,0,NORMAL,37.0,10.1,38.9,18.8
2194,0.21,0,NORMAL,37.0,10.1,38.9,18.8
2195,0.1513,0,NORMAL,36.4,10.0,39.0,19.0
2196,0.1188,0,NORMAL,36.8,10.9,39.1,19.1
2197,0.1783,0,NORMAL,36.8,10.1,39.2,19.3
2198,0.1527,0,NORMAL,37.1,10.2,39.3,19.7
2199,0.289,0,NORMAL,36.9,10.1,39.3,19.7
2200,0.1277,0,NORMAL,36.3,11.5,39.3,19.4
2201,0.1372,0,NORMAL,37.5,10.3,39.7,23.1
2202,0.1435,0,NORMAL,37.6,10.4,39.5,19.6
2203,0.2481,0,NORMAL,36.2,10.1,39.4,19.8
2204,0.1502,0,NORMAL,36.6,10.3,39.4,19.7
2205,0.1291,0,NORMAL,37.2,11.2,39.4,19.7
2206,0.1363,0,NORMAL,36.5,11.1,39.3,19.7
2207,0.1799,0,NORMAL,36.9,10.2,39.4,19.6
2208,0.1594,0,NORMAL,37.6,10.2,39.3,19.4
2209,0.1453,0,NORMAL,38.4,10.2,39.3,19.3
2210,0.1307,0,NORMAL,37.4,11.8,39.4,19.5
2211,0.1375,0,NORMAL,37.6,10.4,39.4,19.7
2212,0.2161,0,NORMAL,37.4,10.3,39.4,19.5
2213,0.1339,0,NORMAL,37.7,10.3,39.3,19.6
2214,0.1876,0,NORMAL,37.3,10.0,30.0,18.8
2215,0.509,0,WARNING,36.7,10.1,39.2,19.3
2216,0.1334,0,NORMAL,36.8,11.3,39.2,19.2
2217,0.1817,0,NORMAL,37.1,10.2,39.1,19.4
2218,0.1511,0,NORMAL,37.3,10.1,39.1,19.2
2219,0.1808,0,NORMAL,38.2,10.0,39.0,19.3
2220,0.1599,0,NORMAL,38.0,11.4,38.9,19.1
2221,0.1838,0,NORMAL,37.2,10.0,38.9,19.1
2222,0.1437,0,NORMAL,37.6,10.1,38.9,19.1
2223,0.2454,0,NORMAL,37.1,9.8,38.6,18.8
2224,0.1329,0,NORMAL,37.3,9.9,38.6,18.6
2225,0.1993,0,NORMAL,36.9,9.8,38.5,18.5
2226,0.1233,0,NORMAL,36.8,10.7,38.5,18.7
2227,0.1668,0,NORMAL,36.0,9.7,38.4,18.5
2228,0.2291,0,NORMAL,36.6,9.6,38.4,18.6
2229,0.5191,0,WARNING,36.6,9.3,39.7,17.9
2230,0.1308,0,NORMAL,36.5,11.1,38.1,18.3
2231,0.1291,0,NORMAL,36.0,9.7,38.1,18.3
2232,0.1267,0,NORMAL,36.4,9.7,38.1,18.0
2233,0.1336,0,NORMAL,37.1,9.5,38.0,17.9
2234,0.1243,0,NORMAL,37.4,9.6,38.0,18.2
2235,0.121,0,NORMAL,36.8,9.6,38.0,18.2
2236,0.1253,0,NORMAL,36.9,10.6,37.9,18.0
2237,0.5186,0,WARNING,36.2,9.5,38.7,17.8
2238,0.1299,0,NORMAL,36.6,9.5,37.8,17.9
2239,0.1352,0,NORMAL,36.5,9.4,37.6,17.7
2240,0.1272,0,NORMAL,36.7,10.7,37.5,17.4
2241,0.1216,0,NORMAL,37.1,9.4,37.5,17.4
2242,0.1183,0,NORMAL,36.7,9.4,37.4,17.5
2243,0.1233,0,NORMAL,36.9,9.2,37.3,17.4
2244,0.2184,0,NORMAL,36.2,9.1,28.4,17.2
2245,0.513,0,WARNING,35.7,9.0,36.9,16.8
2246,0.1311,0,NORMAL,35.8,10.0,37.1,17.2
2247,0.2082,0,NORMAL,35.3,9.1,37.0,17.1
2248,0.1704,0,NORMAL,36.3,9.0,36.9,16.8
2249,0.1584,0,NORMAL,36.9,8.9,36.9,16.8
2250,0.1165,0,NORMAL,36.4,10.4,36.8,16.9
2251,0.2665,0,NORMAL,37.0,8.8,36.8,17.0
2252,0.125,0,NORMAL,36.2,8.9,36.6,16.7
2253,0.2666,0,NORMAL,36.1,8.6,36.5,16.7
2254,0.1268,0,NORMAL,36.0,8.8,36.5,16.7
2255,0.4126,0,WARNING,35.0,8.5,36.1,15.6
2256,0.1234,0,NORMAL,34.8,9.5,36.4,16.5
2257,0.2481,0,NORMAL,35.4,8.6,36.4,16.6
2258,0.1154,0,NORMAL,35.4,8.8,36.3,16.6
2259,0.1161,0,NORMAL,35.5,8.7,36.2,16.5
2260,0.1167,0,NORMAL,35.4,10.0,36.1,16.4
2261,0.1188,0,NORMAL,35.4,8.6,36.0,16.3
2262,0.2792,0,NORMAL,36.2,8.7,36.6,19.9
2263,0.2663,0,NORMAL,35.2,8.3,35.8,15.8
2264,0.2419,0,NORMAL,35.0,8.5,35.7,15.6
2265,0.1111,0,NORMAL,34.7,8.4,35.7,15.7
2266,0.1098,0,NORMAL,34.2,9.2,35.6,15.8
2267,0.232,0,NORMAL,33.9,8.3,35.4,15.5
2268,0.1713,0,NORMAL,34.2,8.2,35.4,15.5
2269,0.1075,0,NORMAL,34.6,8.2,35.3,15.5
2270,0.1082,0,NORMAL,34.2,9.6,35.2,15.3
2271,0.202,0,NORMAL,33.8,8.0,35.2,15.0
2272,0.0993,0,NORMAL,34.1,8.1,35.1,14.9
2273,0.1794,0,NORMAL,34.8,8.1,35.2,15.2
2274,0.0972,0,NORMAL,34.3,8.1,35.0,15.1
2275,0.5292,0,ANOMALY,34.6,7.9,36.6,14.8
2276,0.1041,0,NORMAL,33.9,9.1,34.9,15.0
2277,0.1461,0,NORMAL,33.9,7.9,34.9,14.9
2278,0.1248,0,NORMAL,32.9,7.9,34.8,14.8
2279,0.0997,0,NORMAL,33.2,7.9,34.7,14.5
2280,0.0976,0,NORMAL,32.4,9.1,34.7,14.5
2281,0.1056,0,NORMAL,32.6,7.8,34.6,14.6
2282,0.0873,0,NORMAL,34.1,8.1,34.7,14.7
2283,0.1839,0,NORMAL,33.5,7.6,34.4,14.4
2284,0.1509,0,NORMAL,33.5,7.7,34.5,14.5
2285,0.1297,0,NORMAL,33.3,7.7,34.5,14.6
2286,0.0884,0,NORMAL,34.0,8.5,34.3,14.2
2287,0.1332,0,NORMAL,33.2,7.6,34.3,14.1
2288,0.1823,0,NORMAL,33.5,7.5,34.3,14.0
2289,0.1358,0,NORMAL,33.1,7.6,34.2,14.3
2290,0.0879,0,NORMAL,33.1,9.1,34.3,14.3
2291,0.0884,0,NORMAL,32.9,7.6,34.2,14.2
2292,0.1285,0,NORMAL,33.3,7.7,34.3,14.2
2293,0.118,0,NORMAL,33.0,7.6,34.2,14.2
2294,0.0877,0,NORMAL,32.6,7.9,34.3,14.2
2295,0.2284,0,NORMAL,32.6,7.5,34.2,14.0
2296,0.0958,0,NORMAL,33.4,8.6,34.2,14.1
2297,0.0887,0,NORMAL,33.2,7.6,34.2,14.1
2298,0.0886,0,NORMAL,33.4,7.6,34.1,14.2
2299,0.1395,0,NORMAL,32.1,7.6,34.1,14.1
2300,0.089,0,NORMAL,33.0,9.0,34.0,13.9
2301,0.1654,0,NORMAL,32.9,7.5,34.1,14.1
2302,0.1385,0,NORMAL,32.5,7.7,34.0,13.8
2303,0.1651,0,NORMAL,32.4,7.4,34.0,13.6
2304,0.0899,0,NORMAL,33.0,7.5,34.0,13.8
2305,0.2715,0,NORMAL,32.7,7.4,34.0,13.9
2306,0.8773,0,ANOMALY,32.2,7.9,26.7,13.2
2307,0.5229,0,WARNING,32.9,7.3,35.6,13.6
2308,0.0997,0,NORMAL,33.3,7.6,33.9,13.7
2309,0.1999,0,NORMAL,33.2,7.4,33.9,13.8
2310,0.0846,0,NORMAL,33.1,9.0,33.9,13.6
2311,0.0957,0,NORMAL,33.6,7.4,33.8,13.5
2312,0.0971,0,NORMAL,33.5,7.4,33.9,13.6
2313,0.1647,0,NORMAL,33.3,7.3,33.8,13.6
2314,0.0939,0,NORMAL,32.9,7.4,33.7,13.6
2315,0.1057,0,NORMAL,32.4,7.5,33.8,13.7
2316,0.0887,0,NORMAL,32.8,8.4,33.7,13.6
2317,0.114,0,NORMAL,33.8,7.4,33.8,13.7
2318,0.1423,0,NORMAL,32.8,7.4,33.8,13.4
2319,0.5333,0,ANOMALY,32.7,7.1,35.0,12.8
2320,0.5288,0,ANOMALY,32.6,8.4,34.9,12.8
2321,0.1428,0,NORMAL,33.7,7.4,33.8,13.6
2322,0.0854,0,NORMAL,33.3,7.5,33.7,13.6
2323,0.1882,0,NORMAL,32.6,7.3,33.7,13.6
2324,0.1566,0,NORMAL,32.5,7.4,33.7,13.5
2325,0.1337,0,NORMAL,32.7,7.4,33.9,17.1
2326,0.0869,0,NORMAL,32.1,8.2,33.6,13.1
2327,0.5333,0,ANOMALY,32.0,7.0,34.5,12.4
2328,0.1379,0,NORMAL,32.3,7.3,33.6,13.3
2329,0.1844,0,NORMAL,32.3,7.3,33.6,13.4
2330,0.0906,0,NORMAL,32.7,8.8,33.5,13.2
2331,0.0972,0,NORMAL,32.9,7.4,33.6,13.3
2332,0.0965,0,NORMAL,33.0,7.3,33.6,13.4
2333,0.2418,0,NORMAL,31.7,7.1,33.5,13.2
2334,0.1089,0,NORMAL,32.3,7.3,33.5,13.0
2335,0.1796,0,NORMAL,32.9,7.2,33.5,13.0
2336,0.0927,0,NORMAL,33.2,8.3,33.5,13.4
2337,0.1706,0,NORMAL,31.8,7.2,33.4,13.2
2338,0.1634,0,NORMAL,31.5,7.1,33.4,13.2
2339,0.1127,0,NORMAL,31.9,7.2,33.4,13.1
2340,0.0925,0,NORMAL,32.9,8.6,33.4,13.1
2341,0.095,0,NORMAL,32.2,7.2,33.4,13.0
2342,0.0955,0,NORMAL,32.3,7.4,33.5,13.0
2343,0.1631,0,NORMAL,31.8,7.0,33.2,12.8
2344,0.1547,0,NORMAL,31.9,7.1,33.2,13.0
2345,0.0929,0,NORMAL,31.5,7.2,33.3,13.2
2346,0.093,0,NORMAL,31.1,7.8,33.2,13.1
2347,0.1658,0,NORMAL,32.2,7.1,33.3,13.2
2348,0.5368,0,ANOMALY,31.3,6.8,33.9,12.4
2349,0.1185,0,NORMAL,32.5,7.1,33.2,13.0
2350,0.0874,0,NORMAL,32.0,8.6,33.1,12.8
2351,0.1809,0,NORMAL,32.7,7.0,33.2,12.9
2352,0.0924,0,NORMAL,31.7,7.2,33.2,13.0
2353,0.1927,0,NORMAL,32.1,7.1,33.2,13.0
2354,0.0929,0,NORMAL,31.6,7.2,33.1,13.0
2355,0.0987,0,NORMAL,31.5,7.0,33.1,12.9
2356,0.0937,0,NORMAL,31.9,8.0,33.0,12.9
2357,0.2832,0,NORMAL,31.9,6.9,33.0,12.7
2358,0.1273,0,NORMAL,33.3,7.0,32.9,12.5
2359,0.1221,0,NORMAL,32.4,7.0,33.0,12.8
2360,0.0944,0,NORMAL,32.5,8.4,33.0,12.8
2361,0.1112,0,NORMAL,31.4,7.0,33.0,12.9
2362,0.1236,0,NORMAL,31.2,7.1,33.0,12.8
2363,0.0936,0,NORMAL,31.4,7.0,33.0,12.9
2364,0.1534,0,NORMAL,31.4,7.0,33.0,12.8
2365,0.0978,0,NORMAL,32.2,7.0,32.9,12.5
2366,0.0918,0,NORMAL,32.1,7.7,33.0,12.5
2367,0.094,0,NORMAL,32.6,7.0,33.0,12.8
2368,0.0936,0,NORMAL,32.5,7.0,33.0,12.8
2369,0.1166,0,NORMAL,32.6,7.0,33.0,12.8
2370,0.0927,0,NORMAL,31.7,8.4,33.0,12.9
2371,0.1798,0,NORMAL,32.2,6.9,33.1,12.8
2372,0.0888,0,NORMAL,31.6,7.1,33.0,12.8
2373,0.1937,0,NORMAL,31.3,7.0,33.0,12.6
2374,0.1541,0,NORMAL,31.3,6.9,33.0,12.6
2375,0.1275,0,NORMAL,32.1,7.0,33.0,12.9
2376,0.0952,0,NORMAL,32.4,7.8,33.1,12.9
2377,0.0946,0,NORMAL,31.9,7.1,33.1,12.8
2378,0.2281,0,NORMAL,32.2,7.1,33.1,12.8
2379,0.2238,0,NORMAL,32.4,7.0,33.1,12.9
2380,0.0857,0,NORMAL,32.5,8.3,33.0,12.7
2381,0.305,0,NORMAL,31.7,7.0,33.0,12.5
2382,0.0936,0,NORMAL,31.5,7.2,33.1,12.6
2383,0.1045,0,NORMAL,31.4,7.1,33.0,12.9
2384,0.1164,0,NORMAL,31.4,7.1,33.1,12.8
2385,0.1852,0,NORMAL,31.5,7.0,33.4,16.8
2386,0.0942,0,NORMAL,32.1,7.9,33.0,12.8
2387,0.1284,0,NORMAL,31.5,7.1,33.1,12.8
2388,0.1996,0,NORMAL,32.2,7.0,33.0,12.7
2389,0.1061,0,NORMAL,32.3,7.0,33.0,12.5
2390,0.0944,0,NORMAL,32.6,8.8,33.0,12.6
2391,0.5355,0,ANOMALY,31.7,6.7,34.3,12.0
2392,0.1255,0,NORMAL,31.5,7.1,33.0,12.8
2393,0.0916,0,NORMAL,32.0,7.0,33.0,12.7
2394,0.0927,0,NORMAL,31.5,7.1,33.0,12.7
2395,0.2184,0,NORMAL,31.4,7.0,33.0,12.8
2396,0.0854,0,NORMAL,31.8,8.0,33.0,12.5
2397,0.0769,0,NORMAL,31.6,7.1,32.9,12.4
2398,0.0948,0,NORMAL,32.5,7.2,33.0,12.7
2399,0.2308,0,NORMAL,31.1,7.0,33.0,12.7
2400,0.0945,0,NORMAL,31.5,8.3,33.0,12.7
2401,0.0947,0,NORMAL,30.9,7.1,33.0,12.7
2402,0.1694,0,NORMAL,30.5,7.0,33.0,12.7
2403,0.0962,0,NORMAL,30.6,7.0,32.9,12.6
2404,0.1439,0,NORMAL,31.6,7.2,33.5,13.2
2405,0.1085,0,NORMAL,31.6,7.5,34.1,13.7
2406,0.0952,0,NORMAL,32.2,8.3,33.9,13.7
2407,0.1303,0,NORMAL,31.9,7.3,33.6,13.4
2408,0.0935,0,NORMAL,31.9,7.1,33.1,13.0
2409,0.2352,0,NORMAL,32.7,7.1,33.2,12.9
2410,0.0588,0,NORMAL,32.2,8.5,24.3,12.8
2411,0.5284,0,ANOMALY,32.0,7.0,33.2,12.8
2412,0.0818,0,NORMAL,32.2,7.3,33.1,12.6
2413,0.2046,0,NORMAL,32.5,7.1,33.3,12.8
2414,0.0949,0,NORMAL,32.1,7.2,33.3,13.0
2415,0.0956,0,NORMAL,32.3,7.3,33.3,13.0
2416,0.0924,0,NORMAL,32.8,8.1,33.3,13.0
2417,0.0928,0,NORMAL,32.6,7.2,33.3,13.1
2418,0.0968,0,NORMAL,32.9,7.2,33.3,13.0
2419,0.2255,0,NORMAL,32.5,7.1,33.4,13.1
2420,0.0955,0,NORMAL,32.0,8.8,33.4,12.9
2421,0.1127,0,NORMAL,33.2,7.2,33.4,12.9
2422,0.0968,0,NORMAL,32.9,7.3,33.5,13.2
2423,0.3251,0,WARNING,33.2,7.1,33.5,13.3
2424,0.1955,0,NORMAL,32.2,7.2,33.5,13.2
2425,0.1519,0,NORMAL,32.0,7.3,33.6,13.3
2426,0.1062,0,NORMAL,33.5,8.0,33.5,13.3
2427,0.1136,0,NORMAL,32.4,7.3,33.5,13.1
2428,0.1244,0,NORMAL,32.6,7.2,33.5,13.0
2429,0.1715,0,NORMAL,32.7,7.3,33.6,13.0
2430,0.1088,0,NORMAL,32.4,8.9,33.6,13.4
2431,0.2271,0,NORMAL,32.6,7.2,33.6,13.3
2432,0.1128,0,NORMAL,33.3,7.3,33.6,13.3
2433,0.1807,0,NORMAL,33.4,7.2,33.6,13.3
2434,0.1154,0,NORMAL,32.8,7.4,33.6,13.2
2435,0.121,0,NORMAL,32.3,7.3,33.6,13.2
2436,0.1101,0,NORMAL,33.0,8.1,33.7,13.2
2437,0.1114,0,NORMAL,33.3,7.4,33.8,13.2
2438,0.1155,0,NORMAL,32.9,7.4,33.8,13.5
2439,0.1206,0,NORMAL,32.3,7.5,33.9,13.6
2440,0.1259,0,NORMAL,32.5,8.8,34.0,13.6
2441,0.1582,0,NORMAL,33.2,7.4,34.0,13.6
2442,0.1272,0,NORMAL,33.3,7.5,34.1,13.7
2443,0.1663,0,NORMAL,32.8,7.5,34.1,13.6
2444,0.1981,0,NORMAL,33.2,7.6,34.1,13.5
2445,0.1323,0,NORMAL,33.1,7.7,34.2,13.8
2446,0.1323,0,NORMAL,32.7,8.6,34.2,13.9
2447,0.1368,0,NORMAL,33.4,7.7,34.7,17.7
2448,0.1387,0,NORMAL,34.3,7.8,34.4,14.2
2449,0.1351,0,NORMAL,33.6,7.8,34.5,14.2
2450,0.1314,0,NORMAL,33.8,9.3,34.5,14.3
2451,0.8667,0,ANOMALY,34.0,7.8,36.4,14.3
2452,0.1094,0,NORMAL,33.3,8.0,36.6,14.7
2453,0.1525,0,NORMAL,33.5,7.9,34.9,14.9
2454,0.1804,0,NORMAL,34.4,8.0,35.0,15.0
2455,0.1324,0,NORMAL,34.1,8.0,35.0,15.1
2456,0.1351,0,NORMAL,33.6,8.9,35.1,15.1
2457,0.1565,0,NORMAL,34.6,8.0,35.1,15.1
2458,0.1339,0,NORMAL,34.5,8.1,35.1,15.1
2459,0.1555,0,NORMAL,35.1,8.0,35.1,14.9
2460,0.2858,0,NORMAL,35.3,9.6,35.5,15.0
2461,0.141,0,NORMAL,35.2,8.2,35.4,15.4
2462,0.1336,0,NORMAL,34.7,8.2,35.3,15.2
2463,0.1557,0,NORMAL,34.6,8.1,35.2,15.2
2464,0.2036,0,NORMAL,35.6,8.2,35.6,15.7
2465,0.1559,0,NORMAL,34.4,8.3,35.7,15.7
2466,0.1257,0,NORMAL,35.1,9.5,35.8,15.9
2467,0.1255,0,NORMAL,35.3,8.5,35.9,15.7
2468,0.1845,0,NORMAL,35.1,8.6,36.0,15.9
2469,0.1898,0,NORMAL,34.7,8.4,36.0,16.1
2470,0.1241,0,NORMAL,34.5,10.6,36.2,16.3
2471,0.2021,0,NORMAL,35.7,8.5,36.1,16.2
2472,0.2801,0,NORMAL,34.8,8.5,36.3,16.2
2473,0.124,0,NORMAL,35.7,8.6,36.3,16.3
2474,0.1265,0,NORMAL,35.4,8.6,36.3,16.2
2475,0.1425,0,NORMAL,35.3,8.7,36.3,16.1
2476,0.1225,0,NORMAL,35.2,9.8,36.5,16.2
2477,0.2668,0,NORMAL,35.3,8.7,36.6,16.6
2478,0.1696,0,NORMAL,35.2,8.7,36.6,16.5
2479,0.2232,0,NORMAL,35.7,8.7,36.7,16.7
2480,0.1264,0,NORMAL,35.5,10.8,36.6,16.7
2481,0.1768,0,NORMAL,35.9,8.8,36.7,16.7
2482,0.1708,0,NORMAL,36.3,8.9,36.8,16.6
2483,0.1261,0,NORMAL,35.6,8.9,36.8,16.5
2484,0.1248,0,NORMAL,36.2,9.0,36.8,16.6
2485,0.2449,0,NORMAL,35.7,8.8,36.8,16.8
2486,0.1247,0,NORMAL,35.9,9.6,36.9,17.0
2487,0.2392,0,NORMAL,36.4,8.9,36.9,16.9
2488,0.181,0,NORMAL,36.1,8.9,37.0,17.0
2489,0.1281,0,NORMAL,36.5,9.0,37.1,17.2
2490,0.1232,0,NORMAL,36.4,10.9,37.0,16.8
2491,0.1618,0,NORMAL,36.4,8.9,37.0,16.8
2492,0.1284,0,NORMAL,36.1,9.1,37.1,16.9
2493,0.1322,0,NORMAL,36.1,9.0,37.1,17.1
2494,0.1357,0,NORMAL,35.5,9.1,37.1,17.1
2495,0.1407,0,NORMAL,35.6,9.0,37.1,17.1
2496,0.1219,0,NORMAL,35.9,10.0,37.2,17.1
2497,0.1457,0,NORMAL,36.5,9.0,37.2,17.2
2498,0.1232,0,NORMAL,36.3,9.2,37.3,17.1
2499,0.1231,0,NORMAL,36.4,9.1,37.4,17.1
2500,0.1218,0,NORMAL,36.4,11.0,37.4,17.3
2501,0.2106,0,NORMAL,36.2,9.1,37.5,17.4
2502,0.1243,0,NORMAL,36.4,9.2,37.6,17.5
2503,0.1229,0,NORMAL,35.7,9.3,37.6,17.5
2504,0.1243,0,NORMAL,36.0,9.3,37.7,17.7
2505,0.2105,0,NORMAL,36.1,9.3,37.8,17.6
2506,0.1243,0,NORMAL,36.7,10.3,37.8,17.5
2507,0.1644,0,NORMAL,36.4,9.4,38.0,17.7
2508,0.1346,0,NORMAL,37.0,9.5,38.3,17.9
2509,0.1318,0,NORMAL,37.2,9.5,38.1,18.0
2510,0.8736,0,ANOMALY,35.8,10.9,38.8,16.8
2511,0.126,0,NORMAL,36.0,9.6,38.2,18.1
2512,0.1605,0,NORMAL,35.4,9.6,38.2,18.1
2513,0.2025,0,NORMAL,35.7,9.5,38.3,18.2
2514,0.124,0,NORMAL,36.6,9.7,38.4,18.1
2515,0.1349,0,NORMAL,36.7,9.6,38.4,18.1
2516,0.1226,0,NORMAL,36.2,10.6,38.5,18.4
2517,0.1186,0,NORMAL,36.4,9.8,38.6,18.5
2518,0.1159,0,NORMAL,37.0,9.9,38.6,18.6
2519,0.2449,0,NORMAL,36.4,9.7,38.6,18.5
2520,0.1171,0,NORMAL,36.7,11.2,38.7,18.7
2521,0.1513,0,NORMAL,37.2,9.8,38.7,18.5
2522,0.1224,0,NORMAL,37.5,10.0,38.9,18.5
2523,0.1498,0,NORMAL,37.0,9.9,38.9,18.5
2524,0.1326,0,NORMAL,37.7,10.0,39.0,19.0
2525,0.5184,0,WARNING,38.1,9.8,39.4,18.2
2526,0.1535,0,NORMAL,38.0,11.0,39.3,19.1
2527,0.1566,0,NORMAL,37.7,10.1,39.3,19.2
